source	target	is_directed	is_stimulation	is_inhibition	dip_url
355	5783	1	0	0	NA
5783	355	1	0	1	NA
5783	29117	0	0	0	NA
5783	3643	1	0	1	NA
5783	5586	1	0	0	NA
5783	4804	1	0	0	NA
5783	7205	1	0	0	NA
5783	10494	1	0	1	NA
5783	4155	1	0	0	NA
5783	1947	1	1	0	NA
5783	9411	1	0	0	NA
5783	51735	0	0	0	NA
5783	11235	1	0	1	NA
1397	5783	0	0	0	NA
2596	5333	0	0	0	NA
8826	5333	0	0	0	NA
5333	3837	0	0	0	NA
3932	6709	1	0	0	NA
6853	6709	0	0	0	NA
6709	7223	1	1	0	NA
2596	6709	0	0	0	NA
1674	6709	0	0	0	NA
836	6709	1	1	1	NA
823	6709	1	0	0	NA
58	6709	0	0	0	NA
4747	6709	0	0	0	NA
7529	6709	0	0	0	NA
1495	6709	0	0	0	NA
6709	50944	0	0	0	NA
286	6709	0	0	0	NA
2891	6709	0	0	0	NA
6710	6709	0	0	0	NA
6709	6549	0	0	0	NA
5566	5335	1	0	1	NA
3932	5335	1	1	0	NA
5578	5335	1	1	1	NA
5335	5578	1	1	0	NA
4067	5335	1	1	0	NA
5770	5335	1	0	0	NA
5587	5335	1	1	1	NA
5335	54822	1	0	1	NA
2534	5335	1	1	0	NA
5335	7220	1	1	0	NA
5335	2316	1	0	0	NA
4914	5335	1	1	0	NA
1956	5335	1	1	0	NA
3055	5335	1	1	0	NA
5335	7222	1	1	0	NA
387	5335	1	1	0	NA
5335	3563	1	0	0	NA
5792	5335	1	0	1	NA
5979	5335	1	0	0	NA
5159	5335	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1292
5335	1520	0	0	0	NA
940	5335	0	0	0	NA
3791	5335	1	1	0	NA
27040	5335	1	1	0	NA
5335	3977	0	0	0	NA
207	5335	1	0	0	NA
5335	6654	1	1	0	NA
6654	5335	1	0	0	NA
2549	5335	1	1	0	NA
5335	8660	0	0	0	NA
25	5335	1	0	1	NA
983	5335	1	0	0	NA
2064	5335	1	1	0	NA
5335	2690	1	0	0	NA
1915	5335	1	1	0	NA
5335	5781	0	0	0	NA
5335	6237	1	0	0	NA
5335	4137	1	0	0	NA
3717	5335	1	1	0	NA
6401	5335	0	0	0	NA
2321	5335	1	1	0	NA
3937	5335	1	1	0	NA
4916	5335	1	1	0	NA
4058	5335	1	1	0	NA
5335	2318	1	0	0	NA
6850	5335	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=740
5156	5335	1	1	0	NA
5335	2317	1	0	0	NA
5335	6655	1	0	0	NA
6655	5335	1	0	0	NA
5335	10153	0	0	0	NA
7429	5335	0	0	0	NA
10750	5335	1	1	0	NA
5335	11184	1	0	0	NA
8615	5335	0	0	0	NA
3702	5335	1	1	0	NA
2792	5335	1	1	0	NA
238	5335	1	1	0	NA
28964	5335	1	1	0	NA
2903	5335	1	1	0	NA
2785	5335	1	1	0	NA
5335	116986	0	0	0	NA
2784	5335	1	1	0	NA
54331	5335	1	1	0	NA
5795	5335	1	0	1	NA
9892	5335	0	0	0	NA
1956	162514	1	1	0	NA
7442	162514	0	0	0	NA
5566	5563	1	0	1	NA
5563	7408	1	0	1	NA
6885	5563	1	1	0	NA
5563	5337	1	1	0	NA
5563	6720	1	0	1	NA
5563	200186	1	0	1	NA
5563	2309	1	0	0	NA
6794	5563	1	1	0	NA
8408	5563	1	0	1	NA
5563	8408	1	1	0	NA
5563	3667	1	0	0	NA
5563	31	1	0	1	NA
10645	5563	1	1	0	NA
5608	5563	1	0	0	NA
9706	5563	1	0	1	NA
5563	2735	1	0	0	NA
5563	7249	1	1	0	NA
5563	2033	1	0	0	NA
5563	142	1	0	0	NA
5563	57521	1	0	1	NA
5563	5062	1	0	0	NA
5563	3643	1	1	0	NA
5571	5563	1	1	0	NA
5563	7248	1	1	0	NA
5563	3551	1	1	0	NA
5563	5209	1	0	0	NA
5563	11059	0	0	0	NA
7205	5563	1	0	0	NA
5563	3831	1	0	0	NA
5563	10014	1	0	0	NA
5563	10146	0	0	0	NA
5563	5208	1	1	0	NA
5563	3172	1	1	0	NA
5563	29904	1	1	0	NA
5563	32	1	0	1	NA
5563	10458	1	0	1	NA
5563	54776	1	0	1	NA
5563	7957	1	0	0	NA
6857	10399	0	0	0	NA
6857	6809	1	1	0	NA
6857	775	1	1	0	NA
8517	6857	1	0	0	NA
6857	25942	0	0	0	NA
815	6857	1	1	0	NA
6857	6284	0	0	0	NA
6857	777	1	1	0	NA
22999	6857	1	1	0	NA
9900	6857	1	1	0	NA
6857	400	0	0	0	NA
6857	9899	0	0	0	NA
11127	5311	1	1	0	NA
5566	5311	1	0	0	NA
3398	5311	0	0	0	NA
5310	5311	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191572
5311	25776	0	0	0	NA
5311	57113	1	1	0	NA
6102	5311	0	0	0	NA
6811	5311	1	0	1	NA
5314	5311	0	0	0	NA
7220	5311	1	1	0	NA
5311	7220	1	1	0	NA
2316	5311	0	0	0	NA
5311	59341	1	1	0	NA
59341	5311	1	1	0	NA
5589	5311	1	0	1	NA
5311	284086	0	0	0	NA
10456	5311	0	0	0	NA
1729	5311	0	0	0	NA
5311	7222	1	1	0	NA
5311	10013	0	0	0	NA
5311	6262	0	0	0	NA
2931	5311	1	0	0	NA
1457	5311	1	1	0	NA
10134	5311	0	0	0	NA
9351	5331	1	1	0	NA
9351	7223	0	0	0	NA
9351	6446	1	0	0	NA
369	9351	1	0	0	NA
9351	154	1	0	0	NA
9351	491	1	0	0	NA
81	9351	0	0	0	NA
9351	1182	1	0	0	NA
9351	6736	1	0	0	NA
9351	83874	1	0	0	NA
5420	9351	0	0	0	NA
409	11127	1	1	0	NA
408	11127	1	1	0	NA
23645	11127	0	0	0	NA
815	11127	1	0	0	NA
3797	11127	0	0	0	NA
5578	54795	1	1	0	NA
6340	54795	0	0	0	NA
7532	54795	1	1	0	NA
54795	7222	1	0	1	NA
6833	54795	0	0	0	NA
1454	54795	1	0	0	NA
102800317	54795	1	0	0	NA
816	1540	1	1	0	NA
83737	1540	0	0	0	NA
1540	8989	1	0	0	NA
5347	1540	0	0	0	NA
1147	1540	1	1	1	NA
7186	1540	1	0	0	NA
1540	7186	1	0	1	NA
9641	1540	1	0	0	NA
1540	7189	1	1	1	NA
7189	1540	1	0	0	NA
57506	1540	1	0	0	NA
1540	57506	1	0	0	NA
207	1540	0	0	0	NA
1540	8517	1	0	1	NA
8517	1540	1	0	0	NA
1540	602	1	0	1	NA
23586	1540	1	0	0	NA
1540	29110	1	0	0	NA
29110	1540	1	0	0	NA
8878	1540	0	0	0	NA
7187	1540	1	0	0	NA
3551	1540	1	1	1	NA
55072	1540	1	0	0	NA
7846	1540	0	0	0	NA
22919	1540	0	0	0	NA
142678	1540	0	0	0	NA
10293	1540	0	0	0	NA
7525	59341	1	1	0	NA
7525	5747	1	1	0	NA
7525	867	1	1	0	NA
7525	1019	1	0	1	NA
7525	6198	1	0	0	NA
5791	7525	1	1	0	NA
1445	7525	1	0	1	NA
7525	4179	1	0	0	NA
6134	7525	1	0	1	NA
7525	11140	1	0	0	NA
7525	6010	1	0	0	NA
7525	2705	1	0	0	NA
255231	55283	1	1	0	NA
55283	57192	1	1	0	NA
57192	55283	1	1	0	NA
55283	56302	1	1	0	NA
56302	55283	1	1	0	NA
777	114327	0	0	0	NA
5566	3932	1	0	0	NA
5566	301	1	0	0	NA
5566	23557	1	1	0	NA
5566	1499	1	1	0	NA
5566	362	1	0	0	NA
5566	5310	1	0	0	NA
5566	7137	1	1	0	NA
5566	6853	1	0	1	NA
5566	6616	1	0	0	NA
5566	3925	1	0	1	NA
5566	5331	1	0	1	NA
5566	57192	1	0	1	NA
5566	79054	1	0	1	NA
5566	2534	1	1	0	NA
5566	1452	1	0	0	NA
5566	490	1	1	1	NA
5566	7408	1	1	0	NA
5566	476	1	0	0	NA
5566	5139	1	1	0	NA
5566	2316	1	1	0	NA
5566	59341	1	1	0	NA
5566	11075	1	0	0	NA
5566	56302	1	1	0	NA
5566	775	1	1	1	NA
5566	6885	1	0	0	NA
5566	4846	1	1	0	NA
5566	7442	1	1	0	NA
5566	387	1	1	1	NA
5566	6262	1	1	0	NA
7471	5566	1	1	0	NA
5566	3691	1	1	1	NA
5566	5979	1	1	1	NA
5566	1385	1	1	0	NA
5566	466	1	0	0	NA
5566	84152	1	1	0	NA
5566	6426	1	1	0	NA
5566	6720	1	0	1	NA
5566	2736	1	0	1	NA
5566	9221	1	1	0	NA
5566	55869	1	0	1	NA
5566	10023	1	0	1	NA
5566	6794	1	1	0	NA
5566	2670	1	0	0	NA
5566	842	1	0	1	NA
5566	11329	1	0	0	NA
5566	5300	1	1	0	NA
5566	8202	1	1	0	NA
5566	51339	1	0	0	NA
5566	673	1	1	0	NA
5566	545	1	0	0	NA
5566	4790	1	1	0	NA
5566	2099	1	1	1	NA
5566	1500	1	0	1	NA
5566	572	1	1	1	NA
5566	2625	1	0	0	NA
5170	5566	1	1	0	NA
5566	10672	1	0	0	NA
207	5566	1	1	0	NA
5566	126393	1	0	1	NA
5566	7019	1	1	0	NA
5566	3667	1	0	1	NA
5566	8350	1	1	0	NA
5566	8351	1	1	0	NA
5566	8352	1	1	0	NA
5566	8353	1	1	0	NA
5566	8354	1	1	0	NA
5566	8355	1	1	0	NA
5566	8356	1	1	0	NA
5566	8357	1	1	0	NA
5566	8358	1	1	0	NA
5566	8968	1	1	0	NA
5566	2931	1	0	1	NA
5566	31	1	0	0	NA
5566	81631	1	0	1	NA
5566	7534	1	1	0	NA
5566	2353	1	1	0	NA
5566	10163	0	0	0	NA
5566	4040	1	1	0	NA
5566	6790	1	1	0	NA
5566	824	1	1	1	NA
5566	1051	1	0	0	NA
6608	5566	1	1	1	NA
5566	1032	1	0	0	NA
5566	1387	1	1	0	NA
1432	5566	1	0	1	NA
5566	3320	1	0	0	NA
5566	7430	1	1	0	NA
5566	6256	1	1	1	NA
5566	3184	1	1	0	NA
5566	1642	1	0	0	NA
5566	10645	1	0	1	NA
5566	3297	1	1	0	NA
5566	7421	1	0	0	NA
5566	5894	1	1	1	NA
5566	10811	1	0	1	NA
5566	2064	1	1	0	NA
5566	2997	1	0	1	NA
5566	5243	1	0	0	NA
5566	6662	1	1	0	NA
5566	9706	1	0	0	NA
5566	2735	1	1	1	NA
5566	4133	1	1	1	NA
5566	5970	1	1	0	NA
5566	324	1	0	1	NA
5566	5781	1	0	0	NA
5566	11335	1	1	0	NA
5566	84557	1	0	0	NA
5566	7431	1	0	0	NA
5566	5528	1	1	0	NA
5515	5566	1	0	1	NA
5566	29128	1	0	0	NA
5566	2737	1	1	1	NA
5566	595	1	0	0	NA
5566	55818	1	0	0	NA
5566	332	1	0	0	NA
5566	10397	1	0	0	NA
5566	1827	1	0	0	NA
5566	4137	1	1	1	NA
5566	51684	1	1	0	NA
5566	84254	1	1	0	NA
5566	2932	1	1	1	NA
5566	3315	1	0	0	NA
5566	4215	1	0	0	NA
5566	3784	1	0	0	NA
5566	6722	1	0	1	NA
5566	3150	1	0	1	NA
5566	8550	1	0	0	NA
5566	790	1	0	1	NA
5566	4842	1	0	1	NA
5566	3936	1	1	0	NA
5566	4747	1	0	1	NA
5566	4794	1	0	0	NA
5566	5909	1	0	0	NA
5566	47	1	0	0	NA
5566	11214	1	1	1	NA
5566	3757	1	1	0	NA
5566	3751	1	0	1	NA
5566	23327	1	0	1	NA
5566	3927	1	1	1	NA
154	5566	1	0	0	NA
5566	154	1	0	1	NA
5566	3020	1	1	0	NA
5566	3021	1	1	0	NA
5566	960	1	1	0	NA
5566	1445	1	1	0	NA
5566	5778	1	0	1	NA
5566	3739	1	0	0	NA
5566	6886	1	1	1	NA
5566	4772	1	0	1	NA
5566	2010	1	0	0	NA
5566	3676	1	1	0	NA
5566	1747	1	0	0	NA
5566	5908	1	1	0	NA
5566	4771	1	1	1	NA
5566	5495	1	0	0	NA
5566	26060	1	0	0	NA
5566	396	1	1	1	NA
5566	156	1	0	0	NA
5566	5906	1	1	0	NA
5566	5511	1	1	0	NA
5566	9459	1	0	0	NA
5566	773	1	0	1	NA
5566	79026	1	0	0	NA
5566	1080	1	1	0	NA
5566	10014	1	1	0	NA
5566	6310	1	0	0	NA
5566	23235	1	0	1	NA
5566	19	1	0	0	NA
5566	5208	1	0	0	NA
7476	5566	1	1	0	NA
5566	5562	1	0	1	NA
5566	8065	1	0	0	NA
5566	6915	1	0	1	NA
5566	4638	1	0	0	NA
8615	5566	1	0	0	NA
5566	5725	1	0	0	NA
5566	4881	1	0	0	NA
5566	1394	1	0	0	NA
5566	104909134	1	0	0	NA
5566	4160	1	1	0	NA
5566	6223	1	0	0	NA
2919	5566	1	0	1	NA
5566	84867	1	0	1	NA
5566	2554	1	0	1	NA
5566	2917	1	1	0	NA
5566	2903	1	1	0	NA
5566	5140	1	1	0	NA
5566	5502	1	1	1	NA
5566	1812	1	0	1	NA
5566	22895	1	1	0	NA
5566	2668	1	1	0	NA
5566	3761	1	0	1	NA
5566	3760	1	0	1	NA
5566	2897	1	1	0	NA
5566	8654	1	1	0	NA
5566	2741	1	1	0	NA
5566	118	1	0	1	NA
5566	80331	1	0	0	NA
5569	5566	1	0	1	NA
5566	3736	1	0	0	NA
5566	55607	1	0	0	NA
5566	5144	1	1	0	NA
5566	5923	1	1	0	NA
5566	29904	1	0	0	NA
5566	1390	1	0	0	NA
5566	2890	1	1	0	NA
5566	8428	1	1	0	NA
5566	22999	1	1	0	NA
5566	5705	1	0	0	NA
5566	153	1	0	0	NA
5566	9172	1	0	1	NA
5566	4607	1	1	0	NA
5566	121278	1	1	0	NA
5566	3769	1	1	0	NA
55970	5566	1	0	1	NA
5566	3706	1	0	0	NA
5566	83658	1	1	0	NA
5566	120892	1	0	0	NA
5566	84662	1	0	1	NA
5566	51305	1	1	0	NA
5566	3783	1	0	0	NA
5566	10059	1	0	0	NA
5566	5782	1	1	0	NA
5566	60489	1	1	0	NA
5566	768	1	1	0	NA
5566	53905	1	1	0	NA
5566	401	1	0	1	NA
5566	3991	1	1	1	NA
5566	7020	1	1	0	NA
5566	3269	1	0	1	NA
5566	5350	1	1	1	NA
5566	51085	1	0	0	NA
5566	122011	1	1	0	NA
5566	119	1	0	0	NA
5566	1503	1	0	0	NA
5566	6432	0	0	0	NA
5566	2119	1	1	0	NA
5566	2898	1	1	0	NA
5566	5577	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=198446
5566	6711	1	0	0	NA
5566	10661	1	0	0	NA
5566	3777	1	1	0	NA
5566	4035	1	0	0	NA
5566	1068	1	0	0	NA
5566	54820	1	1	0	NA
5516	5566	1	0	0	NA
5566	6427	1	0	0	NA
5566	9024	1	0	0	NA
5566	2702	1	1	0	NA
5566	57379	1	0	0	NA
5566	2115	1	1	0	NA
5566	6001	1	0	1	NA
5566	5127	1	0	1	NA
5566	1832	1	0	1	NA
5566	84687	1	1	1	NA
5566	10945	1	1	0	NA
5566	4261	1	0	1	NA
5566	1523	1	0	0	NA
5566	2893	1	1	0	NA
5566	10714	1	0	1	NA
5566	7490	1	0	1	NA
5566	2673	1	0	0	NA
5566	554	1	0	0	NA
5566	41	1	0	0	NA
5566	1365	1	0	0	NA
5566	51765	1	0	0	NA
5566	9421	1	0	0	NA
5566	3781	1	0	1	NA
5566	2571	1	0	0	NA
5566	2812	1	0	0	NA
5566	7337	1	0	0	NA
5566	8671	1	0	0	NA
5566	4724	1	0	0	NA
5566	23541	1	0	0	NA
5566	8912	1	0	0	NA
5566	2039	1	0	0	NA
5566	5053	1	0	0	NA
5566	9590	1	0	0	NA
5566	1586	1	0	0	NA
5566	27238	1	0	0	NA
5566	64760	1	0	0	NA
5566	6003	1	0	0	NA
5566	3759	1	0	0	NA
5566	10788	1	0	0	NA
5566	10868	1	0	0	NA
5566	5142	1	0	0	NA
5566	11076	1	0	0	NA
5566	3762	1	0	0	NA
5566	9867	1	0	0	NA
5566	4059	1	0	0	NA
5566	93974	1	0	0	NA
5566	10565	1	0	0	NA
5566	25777	1	0	0	NA
5566	7273	1	0	0	NA
5566	240	1	0	0	NA
5566	50940	1	0	0	NA
5566	2764	1	0	0	NA
5566	2626	1	0	0	NA
5566	5176	1	0	0	NA
5566	4284	1	0	0	NA
5566	6514	1	0	0	NA
5566	2705	1	0	0	NA
5566	6476	1	0	0	NA
5566	7064	1	0	0	NA
5566	3156	1	0	0	NA
5566	5132	1	0	0	NA
5566	10369	1	0	0	NA
164	4130	0	0	0	NA
164	92737	0	0	0	NA
164	55435	0	0	0	NA
164	11276	0	0	0	NA
5578	3932	1	0	0	NA
3932	5336	1	1	0	NA
3932	59341	1	1	0	NA
3932	5728	1	1	0	NA
3932	5580	1	0	0	NA
3932	9021	1	1	0	NA
5792	3932	1	1	0	NA
3932	5052	1	0	0	NA
3932	4830	1	0	0	NA
3932	940	1	1	0	NA
3932	27040	1	1	0	NA
3932	2099	1	1	0	NA
8517	3932	1	0	0	NA
3932	5588	1	1	0	NA
3932	5777	1	1	0	NA
5777	3932	1	1	1	NA
3932	6772	1	1	0	NA
3932	5595	1	1	0	NA
5595	3932	1	1	1	NA
3932	6464	1	1	0	NA
3932	7430	1	0	0	NA
3932	4792	1	1	0	NA
3932	3689	1	0	0	NA
3932	5295	1	0	0	NA
3932	7015	1	0	0	NA
3932	5894	1	1	0	NA
3932	867	1	1	0	NA
3932	5594	1	1	0	NA
5594	3932	1	1	1	NA
3932	9479	1	0	0	NA
3932	4851	1	1	0	NA
3932	4582	1	1	0	NA
2908	3932	1	1	0	NA
3932	7535	1	1	1	NA
3932	919	1	1	0	NA
3932	3757	1	0	0	NA
3932	3937	1	1	0	NA
868	3932	1	0	1	NA
3932	1493	1	1	1	NA
1445	3932	1	1	1	NA
3932	7410	1	1	0	NA
3932	5921	1	1	0	NA
3932	7409	1	1	0	NA
3932	3560	1	1	0	NA
3932	5511	1	0	0	NA
6850	3932	1	0	1	NA
3932	50943	1	0	1	NA
3932	89790	1	1	0	NA
3932	945	1	1	0	NA
171558	3932	1	1	0	NA
3932	10146	1	0	0	NA
3932	1796	1	1	0	NA
3932	8751	1	1	0	NA
3932	5294	1	1	0	NA
3932	3702	1	1	0	NA
5788	3932	1	1	1	NA
2214	3932	1	1	0	NA
5786	3932	1	1	0	NA
9306	3932	0	0	0	NA
3932	6504	1	1	0	NA
3932	80306	1	1	0	NA
3932	1124	1	0	0	NA
3932	52	1	0	0	NA
3932	3991	1	0	0	NA
3932	1068	1	0	0	NA
3932	50619	1	1	0	NA
3932	921	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=283
3932	27071	1	1	0	NA
3932	10019	1	1	0	NA
26191	3932	1	0	1	NA
3932	23648	1	0	0	NA
3932	916	1	0	0	NA
3932	9047	1	0	0	NA
3932	11036	1	0	0	NA
55690	7442	0	0	0	NA
6195	55690	1	0	0	NA
1457	55690	1	0	0	NA
5515	55690	1	0	0	NA
5516	55690	1	0	0	NA
5347	7013	1	1	0	NA
7013	5300	0	0	0	NA
472	7013	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=65346
207	7013	1	0	0	NA
286053	7013	1	1	0	NA
7013	2177	0	0	0	NA
983	7013	1	0	0	NA
1457	7013	1	1	0	NA
7013	26354	0	0	0	NA
4683	7013	0	0	0	NA
7013	3837	0	0	0	NA
7013	26272	0	0	0	NA
7013	80351	0	0	0	NA
8658	7013	0	0	0	NA
7013	6299	0	0	0	NA
3351	79054	1	1	0	NA
7166	3351	1	1	0	NA
54836	56302	1	0	1	NA
7534	54836	0	0	0	NA
7791	54836	0	0	0	NA
84876	93129	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=104191
6517	7222	0	0	0	NA
3630	6517	1	1	0	NA
207	6517	1	1	0	NA
4205	6517	1	1	0	NA
5594	6517	1	1	0	NA
6446	6517	1	0	0	NA
5468	6517	1	1	1	NA
2932	6517	1	0	0	NA
6517	4012	0	0	0	NA
6517	3033	0	0	0	NA
6517	153443	0	0	0	NA
6786	57620	0	0	0	NA
6786	7220	1	1	0	NA
983	6786	1	0	1	NA
5594	6786	1	1	0	NA
2923	6786	0	0	0	NA
493	6786	0	0	0	NA
5578	2697	1	0	1	NA
5579	2697	1	0	0	NA
5581	2697	1	1	0	NA
7082	2697	1	0	0	NA
5771	2697	1	1	0	NA
5598	2697	1	1	1	NA
5582	2697	1	0	0	NA
2697	4734	0	0	0	NA
5595	2697	1	0	1	NA
1432	2697	1	0	0	NA
1453	2697	1	1	0	NA
5594	2697	1	0	1	NA
2697	2060	0	0	0	NA
2697	56893	0	0	0	NA
2697	4856	0	0	0	NA
2697	27352	0	0	0	NA
291	581	0	0	0	NA
291	5481	0	0	0	NA
5578	8773	1	0	0	NA
5578	301	1	1	0	NA
5578	4082	1	0	1	NA
5578	5465	1	1	0	NA
5578	1499	1	0	0	NA
5578	7137	1	0	1	NA
5578	2904	1	0	0	NA
5578	5770	1	0	0	NA
5578	5576	1	0	0	NA
5578	57158	1	0	0	NA
5578	5581	1	0	0	NA
5578	8514	1	0	0	NA
5578	5587	1	1	0	NA
5578	6616	1	1	1	NA
5578	5331	1	0	1	NA
5578	9368	1	0	0	NA
5578	490	1	0	1	NA
5578	5139	1	1	0	NA
5578	2781	1	1	0	NA
5578	55503	1	0	0	NA
5578	1956	1	1	0	NA
5578	2130	1	0	1	NA
5578	3778	1	1	0	NA
5578	2911	1	1	1	NA
5578	4868	1	1	0	NA
5578	2596	1	1	0	NA
5578	56302	1	1	0	NA
5578	3786	1	0	0	NA
5578	846	1	0	1	NA
5578	775	1	0	1	NA
5578	4846	1	0	1	NA
5578	7222	1	0	1	NA
5578	10013	0	0	0	NA
5578	993	1	0	0	NA
5578	1026	1	0	1	NA
5578	3691	1	1	1	NA
5578	5979	1	0	0	NA
5578	3688	1	1	0	NA
5578	3151	1	0	1	NA
5578	5337	1	1	0	NA
5578	1994	1	0	0	NA
1994	5578	1	0	0	NA
5578	4824	1	1	0	NA
5578	4000	1	0	0	NA
5578	10398	1	0	1	NA
5578	2670	1	0	0	NA
5578	596	1	1	1	NA
5578	9970	1	0	0	NA
5300	5578	1	0	0	NA
5578	8202	1	0	0	NA
5578	7295	1	0	0	NA
5578	3815	1	0	1	NA
5578	55294	1	0	0	NA
5578	2099	1	0	0	NA
5578	1500	1	0	0	NA
5170	5578	1	1	0	NA
472	5578	1	0	0	NA
5578	5037	1	1	0	NA
5578	644	1	0	0	NA
5578	10614	1	0	0	NA
5578	1072	1	0	1	NA
5578	3667	1	1	1	NA
5578	8350	1	0	0	NA
5578	8351	1	0	0	NA
5578	8352	1	0	0	NA
5578	8353	1	0	0	NA
5578	8354	1	0	0	NA
5578	8355	1	0	0	NA
5578	8356	1	0	0	NA
5578	8357	1	0	0	NA
5578	8358	1	0	0	NA
5578	8968	1	0	0	NA
5578	2931	1	0	1	NA
5578	5163	1	0	0	NA
5578	5777	1	1	1	NA
5578	1032	1	1	0	NA
5578	5595	1	1	0	NA
5578	1387	1	0	1	NA
5578	7157	1	0	0	NA
5578	5590	1	0	0	NA
5590	5578	1	0	0	NA
5578	25	1	1	0	NA
5578	6464	1	0	0	NA
5578	7430	1	1	0	NA
5578	3689	1	1	0	NA
5578	4090	1	0	0	NA
6788	5578	1	0	0	NA
5578	1576	1	0	0	NA
5578	1649	1	0	0	NA
5500	5578	1	0	0	NA
5578	7421	1	0	0	NA
5578	5894	1	1	1	NA
23239	5578	1	0	1	NA
5578	10811	1	0	1	NA
5578	1981	1	0	0	NA
5578	112398	1	0	1	NA
5578	1968	1	0	0	NA
5578	867	1	1	1	NA
5578	4780	1	1	0	NA
5578	4313	1	0	0	NA
5578	624	1	0	0	NA
5499	5578	1	0	0	NA
5578	4133	1	1	0	NA
5578	7249	1	0	0	NA
5578	2033	1	0	0	NA
5578	5594	1	1	0	NA
5578	23586	1	0	0	NA
5578	5781	1	1	0	NA
5578	7431	1	1	0	NA
5578	2011	1	0	0	NA
5578	5468	0	0	0	NA
5515	5578	1	0	1	NA
5578	3875	1	0	0	NA
5578	5663	1	1	0	NA
5578	4233	1	0	1	NA
5578	3159	1	0	0	NA
5578	10928	1	0	0	NA
5578	920	1	0	0	NA
5578	7161	1	0	0	NA
5578	1460	1	0	0	NA
5578	5451	1	0	0	NA
5578	4137	1	0	0	NA
5578	3091	1	0	0	NA
5578	29110	1	0	0	NA
5578	4763	1	0	0	NA
5578	3643	1	1	0	NA
5578	2932	1	0	1	NA
5578	9611	1	0	0	NA
5578	1977	1	1	0	NA
5578	6722	1	0	1	NA
5578	7153	1	0	0	NA
5578	2247	1	0	0	NA
5578	111	1	1	0	NA
5578	3150	1	0	1	NA
5578	5899	1	0	0	NA
5578	2908	1	0	0	NA
5578	1234	1	0	0	NA
5578	7046	1	0	0	NA
5578	6095	1	0	0	NA
5578	94274	1	1	1	NA
94274	5578	1	0	0	NA
5578	4842	1	0	1	NA
5578	3551	1	1	0	NA
5578	6383	1	1	0	NA
5578	1856	1	1	0	NA
5578	302	1	0	0	NA
5578	5209	1	0	0	NA
5578	5082	1	0	0	NA
11033	5578	1	0	0	NA
5578	11033	1	0	0	NA
5578	1938	1	0	0	NA
5578	3757	1	0	0	NA
5578	948	1	0	0	NA
5578	5338	1	1	0	NA
5578	8826	1	1	0	NA
5578	960	1	0	0	NA
5578	196	1	0	0	NA
6402	5578	1	0	0	NA
5578	653361	1	1	0	NA
5578	4772	1	0	1	NA
5578	358	1	1	0	NA
5578	1747	1	1	0	NA
5578	25970	1	0	0	NA
5578	23589	1	0	0	NA
5578	800	1	0	1	NA
5578	25780	1	1	0	NA
5578	84790	1	0	0	NA
5578	26060	1	0	0	NA
5578	396	1	0	1	NA
5578	156	1	1	1	NA
6850	5578	1	1	0	NA
5578	2950	1	0	0	NA
5578	3178	1	0	1	NA
5578	3741	1	0	0	NA
5578	8682	1	0	1	NA
5578	6624	1	0	0	NA
5578	1080	1	0	0	NA
5578	1739	1	0	0	NA
5578	1535	1	0	0	NA
5578	5321	1	1	0	NA
5578	7414	1	1	0	NA
5501	5578	1	0	0	NA
5578	3845	1	1	0	NA
5578	6876	1	0	0	NA
5578	5208	1	0	0	NA
5578	6199	1	0	1	NA
5578	23683	1	1	0	NA
5578	50848	1	1	0	NA
708	5578	1	0	0	NA
5578	9744	1	0	0	NA
5578	22927	1	0	1	NA
5578	9971	1	1	0	NA
23035	5578	1	0	1	NA
5578	6915	1	0	1	NA
5578	6249	1	0	1	NA
50855	5578	1	1	0	NA
5578	29899	1	0	0	NA
5578	5341	1	1	0	NA
5578	3559	1	0	0	NA
5578	728	1	0	0	NA
5578	4985	1	0	0	NA
5578	2554	1	0	1	NA
5578	2917	1	1	0	NA
5578	2903	1	0	1	NA
5578	5786	1	1	0	NA
5578	3761	1	0	0	NA
5578	2897	1	1	0	NA
5578	1716	1	0	1	NA
5578	108	1	1	0	NA
5578	2741	1	0	1	NA
5578	774	1	1	0	NA
5578	5644	1	0	0	NA
5578	118	1	1	1	NA
5578	10287	1	0	0	NA
5578	9373	1	1	0	NA
5578	23114	1	0	1	NA
5578	4155	1	1	0	NA
5578	1390	1	0	0	NA
5578	7443	1	0	0	NA
5578	2890	1	0	1	NA
5578	9266	1	0	1	NA
5578	7448	1	0	0	NA
5578	3897	1	0	0	NA
5578	6331	1	0	0	NA
5578	5036	1	0	0	NA
5578	163	1	0	0	NA
5578	1103	1	1	0	NA
5578	2152	1	1	0	NA
5578	3769	1	0	1	NA
5578	3706	1	0	0	NA
5578	5739	1	0	0	NA
5578	26353	1	1	0	NA
5578	2891	1	0	0	NA
5578	23678	1	0	0	NA
